date,open,high,low,close,volume
28-08-2009,140.2979,140.6194,138.2087,139.0715,7029800
31-08-2009,137.8281,140.0611,136.3902,139.9511,9106500
01-09-2009,139.3929,140.7293,135.2737,135.4767,12446800
02-09-2009,135.4429,136.5509,133.7597,134.098,10751500
03-09-2009,135.2652,137.236,134.9523,136.737,8837800
04-09-2009,136.6355,138.5894,136.4832,137.845,6220100
08-09-2009,139.7735,141.4652,139.6044,141.4398,10066300
09-09-2009,141.9304,144.2649,141.3891,144.0196,10196500
10-09-2009,144.637,148.3249,143.9012,147.9104,13488900
11-09-2009,149.5429,150.3972,147.4875,147.7666,11094800
14-09-2009,146.5655,150.4733,146.464,150.3126,8028100
15-09-2009,150.5579,150.5579,148.4095,149.4244,8398900
16-09-2009,150.4056,152.1396,149.2891,152.1396,8706100
17-09-2009,152.148,154.787,151.8689,153.4844,9674300
18-09-2009,153.679,155.5906,152.7993,154.9393,8395300
21-09-2009,153.679,155.4045,153.4421,154.2711,6368600
22-09-2009,155.5313,157.1553,154.4318,156.9185,7470700
23-09-2009,157.5867,159.0162,155.3283,155.3283,10069600
24-09-2009,156.411,156.9862,153.2391,154.8378,10982400
25-09-2009,154.0934,154.8716,150.3041,151.8266,12296200
28-09-2009,152.3679,154.6009,151.1161,154.3641,7892200
29-09-2009,154.7786,156.2926,154.0511,155.2776,7539300
30-09-2009,156.2841,156.8847,153.7889,155.9289,10517900
01-10-2009,155.6413,156.2165,151.0654,151.3952,11044500
02-10-2009,149.2468,153.1461,148.5279,151.9196,9232400
05-10-2009,152.9008,157.8743,152.7147,157.722,9471200
06-10-2009,159.4052,160.2342,156.1403,158.1534,13918900
07-10-2009,157.7559,161.1984,157.3245,161.1138,10579400
08-10-2009,162.3064,162.5433,158.6863,159.16,11978100
09-10-2009,159.6336,160.4964,158.9485,160.1157,6526300
12-10-2009,161.4352,161.4691,159.7267,160.8347,6189400
13-10-2009,157.6713,158.847,156.5633,158.3649,11959300
14-10-2009,162.0442,163.7528,161.0462,162.6363,15806700
15-10-2009,159.5406,161.4352,158.3395,159.549,17834200
16-10-2009,157.8912,158.7218,155.1084,155.9458,12750800
19-10-2009,156.3518,157.9927,154.7955,156.9016,7482000
20-10-2009,156.6394,158.6355,155.6921,156.4448,7387400
21-10-2009,156.6478,156.9016,151.4883,151.6236,11759300
22-10-2009,152.2834,155.5821,151.8774,155.3706,10666200
23-10-2009,155.6582,156.3856,151.4375,152.554,9221900
26-10-2009,152.6894,154.3218,150.4056,151.7166,9427400
27-10-2009,151.6151,152.3341,150.0504,151.0738,10505700
28-10-2009,150.4817,150.8962,145.2038,145.6182,13586400
29-10-2009,147.6567,151.0484,146.7009,151.0484,9342900
30-10-2009,149.8981,150.2364,143.5205,143.935,13323700
02-11-2009,145.1361,146.6366,139.8158,144.3664,15802400
03-11-2009,142.9285,145.6182,142.7255,145.153,11150300
04-11-2009,146.7262,147.682,142.9623,143.3683,11143300
05-11-2009,144.6201,146.7516,143.123,146.667,9017500
06-11-2009,145.449,147.1314,144.637,145.2968,6274200
09-11-2009,146.9039,149.5006,146.7516,149.3483,10329200
10-11-2009,149.2045,150.3422,148.291,149.2976,7244700
11-11-2009,150.5832,152.96,150.5157,152.1226,8187800
12-11-2009,151.9958,153.4591,150.3802,150.9639,7404200
13-11-2009,151.3106,151.3952,148.5617,149.509,7630900
16-11-2009,150.5494,151.7251,149.2299,149.9235,8748500
17-11-2009,149.7205,150.7693,148.4433,149.3737,7680500
18-11-2009,149.2637,150.0927,148.0288,149.6274,5959000
19-11-2009,148.4687,149.0354,145.0008,146.1849,8893100
20-11-2009,144.9754,145.855,143.7997,143.7997,8825400
23-11-2009,145.2038,146.8616,144.8485,145.4829,7930000
24-11-2009,145.1784,145.4829,144.028,144.747,6143700
25-11-2009,138.9446,140.6616,138.0565,138.8516,6984800
27-11-2009,138.9446,140.6616,138.0565,138.5555,6883200
30-11-2009,140.2483,144.0794,139.655,143.7997,10699200
01-12-2009,145.1473,145.2151,141.6045,142.0791,13489100
02-12-2009,142.096,142.2317,140.3331,141.2569,7500200
03-12-2009,142.3503,143.3759,138.9515,139.2567,8020400
04-12-2009,141.9689,142.2232,138.604,141.7485,10410300
07-12-2009,141.1383,141.8502,138.799,138.8753,6654600
08-12-2009,138.2565,139.0872,136.502,137.1716,11693900
09-12-2009,137.4174,141.5875,136.2223,141.0705,10975800
10-12-2009,141.2824,142.3418,139.138,141.3163,11930700
11-12-2009,142.0028,142.3503,140.206,140.6975,6425000
14-12-2009,141.1044,141.1213,138.8837,140.7823,6652900
15-12-2009,139.6889,140.6975,137.4005,137.9345,7539800
16-12-2009,138.8753,140.6043,138.2142,139.8415,8637700
17-12-2009,137.57,138.6803,136.3156,136.4003,8943800
18-12-2009,137.1462,138.4769,135.7816,138.3159,8687100
21-12-2009,138.8244,141.3332,138.5108,140.2314,9392900
22-12-2009,140.2738,140.9518,139.4262,139.5109,4190700
23-12-2009,139.9008,140.528,138.4854,138.6888,4052600
24-12-2009,139.0024,139.7652,138.4176,138.977,1858100
28-12-2009,139.0872,140.4517,138.5447,138.799,3586000
29-12-2009,139.4262,140.0195,138.3328,139.1041,5214800
30-12-2009,139.0533,141.7824,138.7396,141.2908,5996200
31-12-2009,141.7909,144.198,141.4848,143.1047,6401800
04-01-2010,144.1302,147.69,143.6725,146.6984,9135000
05-01-2010,146.6306,149.3937,146.2661,149.292,11659400
06-01-2010,148.6478,148.6478,147.2747,147.6985,7381100
07-01-2010,147.7494,151.5041,147.4358,150.5888,8727400
08-01-2010,149.453,150.3853,147.4358,147.7409,7268100
11-01-2010,148.3766,148.3766,144.5286,145.4101,7704900
12-01-2010,144.0963,144.4947,141.5705,142.2401,10360100
13-01-2010,142.4012,143.8081,140.7993,143.2996,11269500
14-01-2010,142.3927,144.6981,141.7252,142.8419,10521400
15-01-2010,142.0537,142.2232,139.494,140.028,10896300
19-01-2010,139.8584,141.882,138.9176,141.4265,7705300
20-01-2010,140.528,142.5453,139.2736,142.2147,8893900
21-01-2010,143.4861,144.9354,132.8744,136.3495,51738300
22-01-2010,134.5018,135.4002,129.0434,130.6283,30175600
25-01-2010,132.332,134.1712,130.9504,131.3573,17877000
26-01-2010,131.2979,132.6456,127.7296,127.8822,15985900
27-01-2010,127.772,129.6197,125.67,128.4077,19899000
28-01-2010,130.7216,131.5437,127.094,129.9249,16160700
29-01-2010,130.8996,131.2725,125.2801,126.0514,18502800
01-02-2010,126.9838,131.5861,126.4668,129.7892,12980800
02-02-2010,130.23,133.4932,130.23,133.0185,17246600
03-02-2010,133.8491,135.5612,133.1626,133.2643,16785200
04-02-2010,131.6031,132.2726,127.5177,127.7127,18895000
05-02-2010,127.8271,130.9165,126.1786,130.6623,18759200
08-02-2010,130.7555,131.0352,127.8313,128.0687,10257300
09-02-2010,129.4248,130.1283,126.8397,129.2468,14017300
10-02-2010,129.4841,131.6709,128.6281,130.213,10555300
11-02-2010,130.8657,131.6454,129.0434,130.569,11163400
12-02-2010,129.1451,130.9504,128.1026,130.4673,10293200
16-02-2010,131.6285,133.6966,131.0352,133.4084,11497100
17-02-2010,133.9169,134.078,132.0608,133.2897,10070000
18-02-2010,131.8912,132.7219,131.2725,131.9929,10991100
19-02-2010,130.9589,133.0694,130.942,132.3744,8693000
22-02-2010,133.2389,133.8915,132.2472,132.8236,7375500
23-02-2010,132.9083,135.7901,132.1455,132.8151,15696000
24-02-2010,133.3575,134.9764,132.9592,134.1966,8361500
25-02-2010,132.4167,132.5947,130.7979,132.2981,10519900
26-02-2010,132.7386,133.3588,131.8892,132.8151,7812700
01-03-2010,132.951,134.4631,132.6622,132.9765,6522800
02-03-2010,133.5202,135.7033,133.2908,134.8538,11986400
03-03-2010,135.1002,135.4485,133.5626,133.9789,10006000
04-03-2010,134.4291,139.1861,134.3102,138.9823,15439500
05-03-2010,140.2565,142.9238,140.163,142.0149,12226700
08-03-2010,142.6095,144.9965,142.2527,144.2745,9344500
09-03-2010,143.7478,146.2792,142.7115,143.4335,12958700
10-03-2010,144.6313,146.3982,143.4505,146.0584,13107200
11-03-2010,145.5997,147.443,145.3448,147.392,8910600
12-03-2010,148.6663,149.7961,147.8083,148.6238,10216900
15-03-2010,147.7658,148.8277,144.7332,147.409,13958600
16-03-2010,148.0886,149.864,147.4345,149.6686,11687700
17-03-2010,150.2378,151.1042,149.142,150.0509,10138600
18-03-2010,149.6771,150.9938,149.2184,150.739,6883500
19-03-2010,151.3676,151.3846,149.4648,151.1212,10896600
22-03-2010,149.6856,150.3142,148.8531,149.641,7320400
23-03-2010,149.7196,150.1953,147.2052,148.5134,10804800
24-03-2010,147.5025,149.4733,147.5025,148.1566,8396100
25-03-2010,148.8616,151.8263,148.4709,148.5728,9534300
26-03-2010,148.9806,149.0655,146.0329,146.8484,11811500
29-03-2010,147.6979,148.1736,145.8035,147.8508,11785600
30-03-2010,148.0292,148.4709,145.005,145.5827,8184600
31-03-2010,144.4104,145.8205,144.283,144.9456,8243200
01-04-2010,145.8715,146.1093,143.9857,144.5973,6480600
05-04-2010,144.988,147.2731,144.215,147.0947,6135000
06-04-2010,146.6275,147.7148,146.2368,146.8739,7743600
07-04-2010,146.8654,151.1212,146.7974,149.813,13887200
08-04-2010,149.5922,153.5847,148.8956,152.4804,10668800
09-04-2010,153.143,153.7546,150.7814,152.1576,8462000
12-04-2010,152.3615,153.2313,151.0703,151.0703,6040800
13-04-2010,150.8324,152.9051,150.4502,152.268,6466400
14-04-2010,156.2266,157.951,155.513,157.0845,12556400
15-04-2010,157.6112,157.6622,156.0142,156.5324,7838700
16-04-2010,155.9802,158.3503,132.1355,136.5103,102043700
19-04-2010,132.178,139.0842,131.6683,138.7359,54299200
20-04-2010,141.3863,141.6156,134.2167,135.8987,42196600
21-04-2010,137.3343,138.583,133.3673,135.0067,30371000
22-04-2010,134.1573,137.6146,132.7641,135.1087,24823000
23-04-2010,136.0771,136.5273,133.3673,133.707,14916000
26-04-2010,133.1294,133.3588,128.7121,129.1454,30940700
27-04-2010,127.6333,132.6792,127.5484,130.0033,34516800
28-04-2010,133.0784,133.9194,131.405,133.3757,21226100
29-04-2010,135.5334,136.8076,134.5055,136.1195,18464300
30-04-2010,129.0349,129.5446,121.7295,123.3435,73187900
03-05-2010,125.5861,127.9731,124.4772,126.9962,28282700
04-05-2010,126.597,129.4172,125.5776,126.9537,30313400
05-05-2010,125.8069,128.4573,125.0424,125.8834,18355200
06-05-2010,125.2803,126.2572,118.1277,120.897,22984700
07-05-2010,123.4964,124.4903,120.2004,121.4661,21268500
10-05-2010,126.6479,127.336,119.9456,122.1797,23098200
11-05-2010,120.9649,123.5983,120.2429,120.5997,15497900
12-05-2010,122.528,125.4247,120.863,125.0424,15457000
13-05-2010,126.0278,126.1043,122.6809,122.8763,11517900
14-05-2010,121.8229,122.4515,120.5402,121.67,10977400
17-05-2010,121.8739,122.5789,117.6775,121.1688,16330100
18-05-2010,122.0608,122.1117,116.038,116.6836,18025300
19-05-2010,117.1848,119.0366,115.6133,119.0112,18079900
20-05-2010,117.3972,118.493,115.316,115.6133,16279200
21-05-2010,116.4458,121.8569,115.7407,119.4529,25553400
24-05-2010,120.6252,121.4322,115.9616,116.1145,16556800
25-05-2010,114.4495,121.636,113.9993,121.1009,21490900
26-05-2010,122.5662,123.8532,118.6629,119.1811,17073900
27-05-2010,121.7083,123.5136,120.099,123.4284,12910200
28-05-2010,122.9771,124.1522,121.8531,122.8409,10683700
01-06-2010,122.8409,124.6631,120.661,120.7972,9455200
02-06-2010,120.9164,123.471,120.1841,123.3262,7668400
03-06-2010,123.3944,123.6839,121.3422,122.6535,7454900
04-06-2010,121.0612,124.2118,120.6695,121.1293,14900400
07-06-2010,121.1548,121.9979,117.3826,118.0894,12238600
08-06-2010,118.4811,118.9409,114.9983,117.323,14587000
09-06-2010,118.0127,118.7195,115.9947,116.4885,8950600
10-06-2010,117.1697,117.3145,111.8052,113.9084,21931000
11-06-2010,113.5337,115.8499,113.2527,115.5007,9241800
14-06-2010,116.7525,116.7525,113.5933,113.6274,10951400
15-06-2010,114.6407,116.9994,113.5082,116.5736,10649300
16-06-2010,115.8584,117.7317,115.5603,116.7099,7077700
17-06-2010,116.6162,117.8339,115.1417,116.9313,8104300
18-06-2010,117.3571,118.9749,117.1016,117.6636,10154900
21-06-2010,118.9111,119.3411,116.9228,117.2889,8691000
22-06-2010,117.1186,117.2974,114.6066,114.7769,9002200
23-06-2010,114.0191,116.1309,113.0228,115.0154,8232200
24-06-2010,114.2234,115.7902,113.3464,114.9387,9967900
25-06-2010,116.6503,119.9797,115.3177,118.9239,14332300
28-06-2010,119.537,119.537,116.2586,116.3693,9908100
29-06-2010,114.9387,115.6795,113.3975,113.8999,10338100
30-06-2010,113.8317,114.3597,111.5682,111.7796,9139800
01-07-2010,112.1372,113.8913,110.2724,111.6689,11645300
02-07-2010,112.4948,112.7248,110.4342,111.6178,6566400
06-07-2010,113.8828,114.4363,111.6093,112.6226,7820100
07-07-2010,112.7759,115.918,112.4608,115.6625,9300400
08-07-2010,116.5907,116.8036,113.7296,115.3475,9895700
09-07-2010,115.2623,117.9361,114.6066,117.5614,6919900
12-07-2010,117.1782,117.7743,115.8328,116.8717,4728900
13-07-2010,117.9361,120.2352,117.604,119.4263,8983900
14-07-2010,118.6088,118.8642,117.2165,118.4129,6068500
15-07-2010,119.2304,124.5354,117.3571,123.6583,21621900
16-07-2010,128.9804,129.4317,124.3651,124.4673,29604600
19-07-2010,125.7446,125.7701,122.7046,124.05,10875900
20-07-2010,121.0697,127.4987,120.5332,126.8005,20571400
21-07-2010,127.7712,128.5546,125.0548,125.1655,11337000
22-07-2010,126.7749,127.6264,122.7557,124.7909,13307300
23-07-2010,124.876,126.3747,123.1048,125.4976,7306900
26-07-2010,125.5061,126.8771,123.6498,126.1959,6089000
27-07-2010,126.9537,127.4391,125.174,125.3699,7151200
28-07-2010,125.174,126.5791,124.9867,125.3443,4845600
29-07-2010,126.2555,130.4109,125.7105,129.9255,15657700
30-07-2010,128.8782,130.6323,128.4098,128.4269,8792400
02-08-2010,130.1299,130.8282,129.0996,130.0618,6523100
03-08-2010,129.5338,131.1006,128.9293,130.445,5648500
04-08-2010,130.8111,133.9022,130.2832,133.1869,12283700
05-08-2010,132.5227,133.0251,131.4753,132.7696,5680200
06-08-2010,131.5945,132.8889,130.9389,132.1395,8082600
09-08-2010,132.7782,133.0081,131.6371,132.3268,4209800
10-08-2010,131.1517,131.7904,130.4365,131.0496,5861700
11-08-2010,129.1932,129.4317,126.8005,127.09,7734400
12-08-2010,125.8638,128.231,125.8638,127.2347,4949300
13-08-2010,127.2007,128.1118,126.0937,126.0937,4218700
16-08-2010,125.6679,127.027,125.174,125.8212,3760100
17-08-2010,126.6046,127.5498,126.1448,126.528,4391600
18-08-2010,126.4854,127.6775,125.7957,127.0474,4460600
19-08-2010,126.5961,127.4391,124.5609,125.2166,5290900
20-08-2010,125.5487,126.8515,125.3869,126.2299,5276800
23-08-2010,126.1277,126.4513,124.8334,124.9526,3729200
24-08-2010,123.3007,123.8882,122.4662,122.5769,6372300
25-08-2010,121.6062,123.752,121.5551,123.1985,5638400
26-08-2010,123.4199,123.6072,120.6269,120.7546,6818100
27-08-2010,120.1756,120.695,117.7232,119.0005,11252000
30-08-2010,118.5199,119.6126,116.6588,116.6673,6205800
31-08-2010,116.3173,117.8198,115.9246,116.8978,7064100
01-09-2010,118.6735,119.809,117.6405,119.2967,6897700
02-09-2010,119.4589,119.6467,118.1954,119.3309,4992000
03-09-2010,120.9017,126.3398,120.6541,125.7422,13588500
